name,mass,mass_error,star_luminosity,star_luminosity_error,temp_eq,temp_eq_error,semi_major_axis,semi_major_axis_error,star_mass,star_mass_error,star_radius,star_radius_error,star_teff,star_teff_error,radius,radius_error
TOI-1268 b,92.17023791245568,12.713136263786993,0.55523761390036,0.08407843540214383,897.2342027766504,70.96948803216291,0.072,0.01,0.96,0.04,0.92,0.06,5200.0,100.0,9.191364199369717,0.6725388438563208
TOI-1273 b,70.5579062640178,4.767426098920121,1.0566974175973087,0.049728825231270944,1206.081875486693,17.952380500362153,0.0549,0.001,1.06,0.06,1.06,0.02,5690.0,40.0,11.096890923629294,2.4659757608065096
TOI-1278 b,5879.8255220014835,158.9142032973374,0.061358716732472826,0.0037373138723072433,449.91168733973,7.248635846488051,0.095,0.001,0.55,0.02,0.573,0.012,3799.0,42.0,12.217788996723163,2.4659757608065096
TOI-1288 b,41.953349670497076,2.860455659352073,0.6821466908348787,0.024684940715466133,1223.135155282187,13.988974886466218,0.0429,0.0006,0.89,0.03,1.01,0.015,5225.0,27.0,5.240198491713834,0.08967184584750945
TOI-1294 b,62.19901917057786,5.085254505514797,2.3906419387857727,0.32001787010516036,1567.6593551519607,156.5268673972818,0.0489,0.0092,1.02,0.13,1.581,0.0794,5714.0,126.408,9.190243301296624,0.31048876624700145
TOI-1295 b,451.3163373644382,25.426272527573985,4.195477785373157,0.9166168114332851,1839.4523453179927,107.82360037544152,0.047,0.002,1.32,0.2,1.74,0.18,6269.0,110.0,15.692573023314152,0.8967184584750945
TOI-1298 b,113.14691274770422,10.170509011029594,2.1514212834749666,0.11857986918175246,1389.3824630467695,33.16637618782723,0.059,0.0023,1.44,0.1,1.412,0.033,5889.0,43.0,9.42675279471943,0.23538859534971232
TOI-132 Ab,22.40690266492457,1.9133270076999422,0.6165730542958563,0.034537130849937425,1531.826571615017,76.7123657969141,0.026,0.0025,0.97,0.06,0.9,0.02,5397.0,46.0,3.4198600210093915,0.1350682178078111
TOI-1333 Ab,753.2533236293793,76.27881758272194,5.151448649971439,0.46778683223777373,1678.7888669717524,41.42830209341262,0.0626,0.0012,1.464,0.08,1.925,0.064,6274.0,97.0,15.647737100390398,0.6277029209325661
TOI-1347 b,12.204610813235512,1.589142032973374,0.5509203280442001,0.056680319112643165,1835.629292719367,49.883993091481834,0.0171,0.0003,0.913,0.033,0.83,0.03,5464.0,100.0,1.8046458976811277,0.10088082657844812
TOI-1406 b,14620.10670335504,842.2452774758883,2.5595284941977776,0.19858013858491488,1108.9880104797264,25.22501425979062,0.101,0.0024000000000000002,1.18,0.09,1.35,0.03,6290.0,100.0,9.639723428607265,0.3362694219281604
TOI-1408 b,593.0678067056632,4.131769285730772,2.9405368998495747,0.09727918458061258,1517.8505493756336,12.62195503563804,0.05778,0.0001,1.31,0.01,1.53,0.02,6117.0,31.0,24.996027029993257,4.035233063137925
TOI-1408 c,7.596098917612728,0.19069704395680487,2.9405368998495747,0.09727918458061258,1930.8778175856771,16.113889419424385,0.03587,8e-05,1.31,0.01,1.53,0.02,6117.0,31.0,2.220499082798953,0.060528495947068876
TOI-1416 b,3.480221052211689,0.47038604176011867,0.3210249933829943,0.031780214236904615,1521.488752727679,39.52477539440106,0.019,0.0003,0.798,0.0395,0.793,0.032,4884.0,70.0,1.6196977156206391,0.07958376318966463
TOI-1420 b,25.108444120979307,3.8139408791360974,0.6958756630200333,0.044176525793745265,958.531917506945,17.599868454572075,0.071,0.0012,0.987,0.05,0.923,0.024,5493.0,50.0,11.890486759379751,0.3295440334895972
TOI-1422 b,9.503069357180776,1.9069704395680487,1.0836514250150666,0.04611430955619786,869.2171300233028,15.300811338730199,0.107,0.003,0.981,0.065,1.019,0.0014,5840.0,62.0,3.8301087157617473,0.10088082657844812
TOI-1422 c,13.98444989016569,2.860455659352073,1.0836514250150666,0.04611430955619786,629.406021667755,10.627998617203875,0.205,0.005,0.981,0.065,1.019,0.0014,5840.0,62.0,2.610571612235619,0.1401122591367335
TOI-1430 b,4.150838990126453,0.794571016486687,0.35952712329442504,0.020444228248801023,811.9726477339323,11.895757300120202,0.0706,0.0005,0.843,0.0445,0.789,0.022,5037.0,14.0,1.9795059970837712,0.06949568053181981
TOI-1431 b,997.9811967072789,60.38739725298821,11.566385596481172,2.1294398983882603,2370.100445738487,120.17912632754734,0.047,0.002,1.9,0.1,1.92,0.07,7690.0,325.0,16.90314294225553,0.6949568053181981
TOI-1448 b,19.514664164913032,9.757332082456516,0.017558731311131393,0.0008943358069042244,433.3888450695654,11.330614448417222,0.0567,0.0015,0.37,0.01,0.38,0.007,3412.0,30.0,2.749562973299258,0.06501208823944435
TOI-1452 Ab,4.821456928041217,1.3030964670381668,0.006982211247714563,0.0006333226528328742,326.09501807016125,10.907819350841267,0.061,0.003,0.249,0.008,0.275,0.009,3185.0,50.0,1.672043655634123,0.07095284802684185
TOI-1470 b,7.31958820387536,1.2395307857192317,0.0373476146132941,0.0006516029628782253,734.1316510449753,10.91625714407495,0.0285,0.0004,0.471,0.011,0.469,0.003,3709.0,11.0,2.1801467521675733,0.040352330631379246
TOI-1470 c,7.240131102226692,2.8207271085277386,0.0373476146132941,0.0006516029628782253,389.97876710916586,16.441135902511324,0.106,0.001,0.471,0.011,0.469,0.003,3709.0,11.0,2.470459353098885,0.020176165315689623
TOI-1478 b,269.20066038568956,15.891420329733737,0.969323655766128,0.07985242667992146,920.0641373768369,20.528648798333876,0.0903,0.00155,0.946,0.05,1.05,0.03,5595.0,83.0,11.881519574795002,0.44835922923754723
TOI-150 b,797.7493005526336,38.13940879136097,2.8516392325266953,0.2275137861557694,1440.5871267148211,41.9247055213803,0.0643,0.0027,1.249,0.40499999999999997,1.551,0.025,6029.0,110.0,14.067270817328042,0.22417961461877361
TOI-1516 Ab,969.3766401137581,28.60455659352073,2.7881765601537043,0.17287785769946912,2010.0200085595625,33.63370983833492,0.0322,0.0004,1.1,0.04,1.35,0.02,6426.0,87.5,17.59809974757373,0.3362694219281604
TOI-1518 b,581.6259840682549,149.37935109949714,9.688365470627994,0.7136655529378249,2551.3786017424363,54.4377816007558,0.03712,0.0008,1.79,0.26,1.95,0.048,7300.0,100.0,21.050465812702843,0.47077719069942464
TOI-157 b,375.03751978171624,41.317692857307726,1.0420604747388407,0.05293348166314849,1578.5942123493337,20.843934092939538,0.0318,0.00023,0.948,0.020499999999999997,1.167,0.0018,5404.0,68.5,14.414749219987144,0.1401122591367335
TOI-1601 b,314.65012252872805,34.96112472541423,5.36628834289219,0.46754334607162523,1618.866739711501,97.40941628821284,0.06864,0.0077,1.517,0.051000000000000004,2.186,0.0685,5948.0,90.0,13.887927125633027,0.4763816810648939
TOI-1605 b,221.30391951187207,7.69144743959113,2.234305883842939,0.3318666332151117,1197.543354573045,80.68495457004866,0.08258,0.0092,0.989,0.126,1.593,0.0839,5597.0,146.529,10.340284724290933,0.6400327997365987
TOI-1634 Ab,4.910448881887725,0.6992224945082846,0.02885547911692176,0.002795079782077478,926.8543797256331,23.036330005177703,0.01545,0.00014,0.502,0.014,0.45,0.013,3550.0,69.0,1.7900742227309074,0.08104093068468667
TOI-163 b,387.7506560455032,38.13940879136097,4.336315633919542,0.2740017640568657,1669.464006470676,33.18845241967657,0.058,0.0014,1.4352,0.029,1.648,0.025,6495.0,90.0,16.690172308367696,0.38110534485191516
TOI-1670 b,13.793752846208886,9.105783848937431,2.251864656664311,0.11026525667830857,1121.9026439583502,57.32224536025281,0.103,0.002,1.21,0.02,1.316,0.019,6170.0,61.0,2.0602106583465294,0.17037650711026797
TOI-1670 c,184.34047582491135,18.2751333791938,2.251864656664311,0.11026525667830857,684.3700180763365,10.837330931796878,0.249,0.005,1.21,0.02,1.316,0.019,6170.0,61.0,10.87271130901052,0.25780655681158965
TOI-1685 b,3.0702224077045583,0.2860455659352073,0.03020099273098394,0.002571005874960096,1076.5634963896846,51.60887804238496,0.01164,0.001,0.495,0.019,0.492,0.015,3434.0,51.0,1.420177858609931,0.060528495947068876
TOI-1695 b,5.784477000023082,0.5085254505514797,0.04375907058805018,0.005844488504991035,696.6107003035074,23.444752646801152,0.033548,0.00027,0.54,0.03,0.53,0.02,3630.0,100.0,1.905526724259576,0.16028842445242314
TOI-1696 Ab,56.79593625846839,28.397968129234194,0.007109737585379432,0.0007928110912037118,527.7646494427598,16.182102546067398,0.0235,0.0006,0.255,0.0066,0.2775,0.008,3185.0,76.0,3.240516329314373,0.11993609382104388
TOI-169 b,251.40226961638777,19.70536120886984,1.7792250330862749,0.0832983505008202,1714.157035563336,26.952565692025455,0.03524,0.00074,1.147,0.07200000000000001,1.288,0.02,5880.0,51.5,12.172953073799407,0.7229792571455449
TOI-1710 Ab,18.40226474183167,4.703860417601187,0.8658451355961191,0.04301988066035772,666.5603430309023,12.077354678103466,0.164,0.004,0.984,0.055,0.968,0.015,5665.0,55.0,5.150526645866324,0.11993609382104388
TOI-1728 b,26.7802215396673,5.279129833537549,0.0877422583184198,0.00398297178271982,767.1871564496057,12.410573355798991,0.0391,0.0009,0.646,0.023,0.6243,0.01,3980.0,32.0,5.049645819287876,0.17037650711026794
TOI-172 Ab,1719.4516796771907,63.56568131893496,2.865135074738345,0.17996106813372884,1223.3536066250008,22.367522681374318,0.0913,0.0017,1.124,0.063,1.774,0.046,5644.0,50.0,10.816666405355827,0.3698963641209765
TOI-1736 Ab,12.299959335213913,1.4461192500057702,1.3492512677790742,0.1925286244458738,1111.405685102592,40.371614337405475,0.073,0.001,1.08,0.04,1.15,0.08,5807.0,46.0,3.1799878333673037,0.10850293347548642
TOI-1751 b,17.099168274793502,3.2100669066062153,1.7184285538212027,0.5462362821002622,699.7424745107206,55.90225737689513,0.2115,0.0024,1.15,0.17,1.17,0.18,6116.0,122.0,2.7899153039306377,0.29031260093131184
TOI-1759 Ab,6.8015279011260406,1.9069704395680487,0.0857031887537019,0.012066327581793938,439.59872051900186,15.662613906236356,0.1176,0.0013,0.61,0.02,0.6,0.03,4036.0,100.0,3.06005173954626,0.21969602232639812
TOI-1778 b,8.381135081901574,1.3189878873679004,2.057334991228265,0.07495463662716774,1252.0491009363718,16.34703617682306,0.072,0.0012,1.17,0.06,1.31,0.01,6046.0,50.0,2.7050633197974316,0.08277832269798216
TOI-179 Ab,24.091393219876352,7.389510453326189,0.3813959451423013,0.009613755159986763,1019.1081743224718,19.655141004854343,0.0476,0.001,0.807,0.0135,0.798,0.007,5083.0,23.0,2.7305077060566627,0.05044041328922406
TOI-1807 b,2.571231809350919,0.5085254505514797,0.21244195093648177,0.01307065202921858,1726.7532519445003,34.22452301007139,0.012,0.0003,0.75,0.025,0.68,0.015,4757.0,51.0,1.3697374453207067,0.10088082657844812
TOI-1811 b,309.56486802321325,24.154958901195283,0.25564185598064626,0.01373311393881241,945.6721562737281,14.171389963775374,0.04393,0.00058,0.819,0.03,0.773,0.01,4673.0,55.0,11.20898073093868,0.2914334990044057
TOI-181 b,41.317692857307726,4.767426098920122,0.3055958424552111,0.10806675254213792,881.1593283186542,81.47332492000807,0.05578,0.003,0.781,0.042,0.74,0.13,4994.0,50.0,6.930512785939386,0.09023229488405637
TOI-1820 Ab,731.0053351677519,141.51309803627896,2.2114366303664976,0.19192548161466486,1293.764957897296,469.5951706666838,0.069,0.05,1.04,0.13,1.51,0.06,5734.0,50.0,12.554058418651323,0.22417961461877361
TOI-1824 Ab,18.497613263810074,3.2100669066062153,0.4134175062134405,0.05424308317390192,578.781867623756,19.85900154295158,0.149,0.003,0.85,0.05,0.8,0.04,5180.0,110.0,2.6296268794782147,0.15020034179457833
TOI-1828 b,58.51220965407963,3.8139408791360974,2.492627688678081,0.3309261006034354,1209.8719535648647,76.30734137697333,0.08587,0.0092,1.04,0.1276,1.562,0.0779,5809.0,127.243,8.619706182091846,0.19055267242595758
TOI-1836 Ab,29.24021340671008,4.767426098920121,3.8314743839873606,0.3450376617057718,983.6979316759337,36.40678605883054,0.1577,0.0092,1.29,0.183,1.611,0.0676,6369.0,52.0,8.764077853906336,0.018046458976811276
TOI-1885 b,516.4075950350276,32.704543038592035,4.177756769657402,0.5032218361367173,1476.6169931165603,103.35755785163045,0.0728,0.0092,1.2,0.168,1.757,0.0798,6232.0,123.245,13.660384816794968,0.4102486947523557
TOI-1899 b,212.94503241843213,12.713136263786993,0.07195226351658109,0.0062083355177122825,369.6087379136404,11.208290624671609,0.1525,0.0065,0.627,0.028,0.607,0.020999999999999998,3841.0,49.5,11.096890923629294,0.3362694219281604
TOI-1937 Ab,638.8350972552962,54.03082912109472,1.1957419634684425,0.0924469562651235,2096.122414089938,45.70593798667645,0.01932,0.00039,1.072,0.0615,1.08,0.025,5814.0,90.0,13.977598971480536,0.6781433342217902
TOI-1994 b,7024.007785742313,826.3538571461545,16.684316611900087,5.247605880456252,2274.6829152783566,182.3046368586911,0.0613,0.0019,1.86,0.18,2.3,0.13,7700.0,565.0,13.67495649174519,0.857487025916809
TOI-199 Ab,54.03082912109472,6.356568131893496,0.460053602870644,0.033923732589457585,331.66081341010744,6.15303143893254,0.48,0.002,0.936,0.009,0.82,0.03,5255.0,12.0,10.87271130901052,0.16813471096408023
TOI-2000 b,10.297640373667463,2.193016005503256,1.0985059232754495,0.07080689887089651,1381.9955242824565,25.108950220021057,0.0426,0.000715,1.074,0.055,1.113,0.011,5607.0,86.0,2.639714962136059,0.11993609382104388
TOI-2000 c,75.70672645085153,3.8139408791360974,1.0985059232754495,0.07080689887089651,964.7842943160055,17.878499894074174,0.0875,0.0016,1.074,0.055,1.113,0.011,5607.0,86.0,7.9695852996974015,0.11993609382104388
TOI-2010 Ab,408.72733088075177,18.116219175896465,1.281246169041859,0.06746687229772166,401.4239193236746,6.139236097628453,0.5516,0.0085,1.112,0.29900000000000004,1.075,0.009,5929.0,74.0,11.81426569040937,0.30264247973534436
TOI-2015 b,9.1852409505861,0.3496112472541423,0.010354233728596453,0.0007288158905762359,519.6325909223393,9.144058476707956,0.0293,3e-06,0.342,0.025,0.333,0.001,3194.0,56.0,3.3100120098461923,0.010088082657844812
TOI-2019 b,34.611513478160084,4.195334967049707,2.824955389102374,0.37891940208087205,1042.4912869545728,53.04552609145909,0.1203,0.0092,0.987,0.0532,1.797,0.0898,5588.0,124.973,5.660535269124034,0.280224518273467
TOI-201 b,133.4879307697634,12.713136263786993,2.601069326495835,0.12954359418028652,652.6350313679612,33.83318586286916,0.3,0.03,1.316,0.027,1.317,0.011,6394.0,75.0,11.20898073093868,0.1681347109640802
TOI-201 c,4513.163373644382,635.6568131893496,2.601069326495835,0.12954359418028652,182.67690254387497,6.469875057665056,4.28,0.28,1.316,0.027,1.317,0.011,6394.0,75.0,11.096890923629294,0.19055267242595758
TOI-2025 b,1398.4449890165693,127.13136263786993,2.6100471387332895,0.13759705288360682,1219.436260619237,32.15785570604953,0.089,0.004,1.32,0.14,1.56,0.03,5880.0,53.0,12.554058418651323,0.11208980730938681
TOI-2031 Ab,254.26272527573985,73.1005335167752,2.4513888147968,0.24272543661788387,1357.0377143643673,35.61170830011887,0.066,0.00115,1.174,0.061,1.241,0.022,6490.0,150.0,14.201778586099307,0.2690155375425283
TOI-2045 b,211.0062791382046,20.499932225356524,3.750816674602306,0.4908845238890026,1271.4544922253526,43.7890323787445,0.093,0.002,1.157,0.1578,1.723,0.09,6125.85,120.726,12.68408259513021,0.7072866841222308
TOI-2093 c,15.796071807755338,3.702700936827961,0.18297448984576176,0.02023592571456691,359.4528322458283,15.765275975776431,0.257,0.0175,0.745,0.034,0.729,0.029,4426.0,85.0,2.2978410498424293,0.11993609382104388
TOI-2120 b,6.8015279011260406,3.4007639505630203,0.0051755235509932124,0.0003218790528411799,390.1156536634627,9.474659523092571,0.0377,0.0013,0.21,0.005,0.245,0.006,3131.0,30.0,2.121972142174002,0.06501208823944435
TOI-2136 b,4.703860417601187,2.8604556593520734,0.012938188263929997,0.0021713904098537096,404.62152371793786,17.390002842926137,0.054,0.001,0.34,0.03,0.34,0.02,3342.0,100.0,2.090474906320064,0.07958376318966463
TOI-2141 b,20.086755296783448,1.541467771984173,0.8164183210886952,0.03734284971345937,732.5237931062677,12.533572810258663,0.1322,0.003,0.896,0.05499999999999999,0.95,0.007,5635.0,61.0,3.147033430018344,0.042538081873912295
TOI-2145 b,1754.4128044026047,111.23994230813616,9.868216485750697,0.6341402342248251,1498.1915927863975,31.58221022510943,0.11,0.003,1.72,0.0625,2.738,0.065,6189.0,67.0,12.307460842570672,0.03362694219281604
TOI-2152 Ab,899.4543906629297,120.77479450597642,4.504784691929578,0.8733554320756098,1804.5094529224864,89.26895943274774,0.05064,0.001,1.516,0.1,1.612,0.056,6630.0,300.0,14.35870431633245,0.560449036546934
TOI-2154 b,292.4021340671008,60.38739725298821,2.719563861527508,0.33111621124892143,1582.432644570794,52.34386031301845,0.0513,0.0013,1.233,0.08349999999999999,1.396,0.0465,6280.0,160.0,16.286649002053903,0.5660535269124034
TOI-2158 b,260.61929340763334,25.426272527573985,1.8474777195457348,0.1020916431559583,1194.240987645712,36.24953862793586,0.074,0.004,1.12,0.12,1.41,0.03,5673.0,50.0,10.760621501701133,0.13450776877126416
TOI-2169 Ab,329.58805763867775,24.31387310449262,4.593067091529069,0.4474233727624816,1362.644375087356,34.96850814250069,0.0896,0.00145,1.42,0.0695,1.82,0.0465,6270.0,130.0,12.509222495727569,0.4091277966792618
TOI-216 b,17.734825087982856,0.6356568131893496,0.32432149694325396,0.03114051293107574,586.6529167953104,19.428270977652243,0.1293,0.005900000000000001,0.77,0.03,0.747,0.015,5045.0,110.0,7.690481679497029,1.2245811448550508
TOI-216 c,167.8133986819883,6.356568131893496,0.32432149694325396,0.03114051293107574,462.3614200585602,15.017774853571286,0.2068,0.009049999999999999,0.77,0.03,0.747,0.015,5045.0,110.0,10.099291638575751,0.20176165315689623
TOI-2180 b,875.617260168329,25.426272527573985,2.525988460887587,0.14316302718622098,393.10006040577497,6.262833717367213,0.828,0.012,1.111,0.047,1.636,0.031,5695.0,60.0,11.321070538248067,0.22978410498424295
TOI-2193 Ab,298.7587021989943,57.20911318704146,1.7703209823208361,0.11105809176132066,1764.0878683078076,30.926093828024275,0.03319,0.00052,1.082,0.05,1.248,0.025,5966.0,72.0,19.839895893761465,1.2329878804032548
TOI-2196 b,26.061929340763335,1.3030964670381668,0.9833901126335004,0.03867929306464666,1856.3108807707217,30.896523001943812,0.02234,0.0006,1.032,0.038,1.043,0.017,5634.0,31.0,3.509531866856901,0.15020034179457833
TOI-2202 b,310.83618164959194,19.38753280227516,0.39603602648048264,0.016907397667508674,714.8593003300559,9.648500153907381,0.09564,0.00158,0.823,0.025,0.794,0.007,5144.0,50.0,11.20898073093868,3.3626942192816043
TOI-2207 b,203.41018022059188,38.13940879136097,3.0406571041728054,0.21574369403731383,1263.8418837759245,25.453738752267732,0.0854,0.0016,1.296,0.07,1.564,0.04,6101.0,75.0,11.152935827283986,0.31385146046628304
TOI-220 b,13.603055802252081,1.2077479450597641,0.5203699886578012,0.04646279063653022,792.4140056409044,18.23812222190455,0.0892,0.001,0.825,0.028,0.858,0.032,5298.0,65.0,3.0196994089148803,0.17037650711026794
TOI-2257 b,5.689128478044679,3.289524008254884,0.012011219627217086,0.0021583040554272693,250.93043820034427,13.62589099361983,0.145,0.003,0.33,0.02,0.311,0.015,3430.0,130.0,2.1940458882739375,0.10984801116319906
TOI-2285 b,19.514664164913032,9.757332082456516,0.028689647109217783,0.002493911550241543,314.27803924833455,7.394923105637735,0.1363,0.001,0.454,0.01,0.464,0.013,3491.0,58.0,1.7396338094416832,0.07958376318966463
TOI-2295 b,278.09985577034047,12.713136263786993,2.0405744377145925,0.10790091459322602,757.6064270158743,12.609830773134004,0.199,0.004,1.17,0.07,1.451,0.0321,5733.0,41.5,16.47720167447986,7.285837475110142
TOI-2322 b,2.3106125159432858,2.10561319368972,0.18605442173839543,0.02259462351136175,601.9838617911629,31.56378721884608,0.0924,0.0079,0.703,0.0155,0.662,0.04,4664.0,14.0,0.9940124112196421,0.058006475282607675
TOI-2322 c,18.084436335236994,4.850061484634738,0.18605442173839543,0.02259462351136175,495.82940684870596,26.005506315515195,0.1362,0.01165,0.703,0.0155,0.662,0.04,4664.0,14.0,1.874029488405638,0.061537304212853354
TOI-2338 b,1900.6138714361555,66.7439653848817,0.9596581107255746,0.04513530071632727,748.7882974311049,11.325576562975241,0.158,0.003,0.99,0.03,1.05,0.01,5581.0,60.0,11.20898073093868,2.241796146187736
TOI-2346 b,394.10722417739674,69.92224945082846,3.012645606084808,0.3717967242551577,1687.7855973344774,54.492725004783445,0.0473,0.0009,1.271,0.07200000000000001,1.38,0.0265,6480.0,190.0,16.118514291089824,0.4707771906994246
TOI-2364 b,71.51139148380183,15.573591923139066,0.5582468437715974,0.03861849895996763,1091.2100059356585,20.657331145694982,0.04871,0.00075,0.954,0.0435,0.886,0.019000000000000003,5306.0,72.0,8.608497201360906,0.22417961461877361
TOI-2373 b,2955.804181330476,63.56568131893496,1.107073485427524,0.0745032299032065,855.3251007954802,14.889886038254467,0.112,0.001,1.04,0.02,1.1,0.02,5651.0,80.0,10.424352079772973,0.22417961461877361
TOI-2374 Bb,379.48711747404167,4.767426098920121,0.2271311262126378,0.022586959663351322,878.1564369162209,22.585273956053857,0.04818,0.0006,0.75,0.01,0.69,0.02,4802.0,97.0,7.487599128267039,0.22417961461877361
TOI-2379 b,1830.6916219853267,63.56568131893496,0.06512737486034298,0.004585530234224321,623.1430310235505,12.196629578461268,0.05263,0.0009,0.645,0.033,0.62,0.01,3707.0,58.0,11.724593844561861,0.25780655681158965
TOI-2382 b,235.19302088005935,79.4571016486687,2.3865077647567086,0.18584262218541797,1425.691441251941,30.271141497070218,0.059,0.001,1.26,0.0645,1.417,0.0395,6033.0,82.0,12.251415938915978,0.7117702764146062
TOI-2384 Ab,624.8506473651306,19.069704395680485,0.08096165526255439,0.0024118484576522545,889.7716792702663,7.354057985562581,0.0279,0.0002,0.635,0.016,0.611,0.008,3943.0,14.0,11.489205249212146,0.22417961461877361
TOI-238 c,6.706179379147638,1.1123994230813619,0.33609900431628364,0.04155294638503136,788.7182185106759,29.268184670930946,0.0749,0.0013,0.788,0.048,0.75,0.026,5080.0,130.0,2.1801467521675733,0.18046458976811275
TOI-2406 b,9.0898924286077,5.60967137639601,0.0033809547959357754,0.0004925858154331509,448.8517985846539,23.506382931455143,0.0228,0.0016,0.162,0.008,0.202,0.011,3100.0,75.0,2.9401156457252156,0.17037650711026794
TOI-2407 b,16.84490554951776,1.9069704395680487,0.044787290459795105,0.007389663756915713,706.1404904386338,31.040046955618966,0.033,0.001,0.548,0.016,0.567,0.034,3530.0,100.0,4.260533575829792,0.2600483529577774
TOI-2416 b,953.4852197840244,30.193698626494104,1.5596718085356014,0.0972008652978469,1094.7961803168357,17.776995411420973,0.0831,0.0007,1.118,0.028,1.236,0.018,5808.0,80.0,9.863903043226038,0.22417961461877361
TOI-2420 b,295.58041813304754,25.426272527573985,5.341355225901131,0.7352196590836004,1620.168246973922,93.62010601405709,0.0684,0.00635,1.158,0.01,2.369,0.124,5707.0,127.513,15.020034179457832,0.7846286511657077
TOI-2431 b,6.197653928596158,1.2077479450597641,0.10839179094669611,0.004938418891099509,2014.1400194139567,27.961380260554158,0.0063,0.0001,0.661,0.0225,0.651,0.012,4109.0,27.5,1.5359666295605277,0.030264247973534438
TOI-2449 b,222.47988461627233,12.713136263786993,1.3374069457221576,0.05782414759051344,447.21470235015965,6.9406983630006325,0.45,0.01,1.079,0.0465,1.065,0.007,6021.0,62.0,11.20898073093868,0.11208980730938681
TOI-2485 b,765.9664598931663,28.60455659352073,3.4777115213876812,0.3946967881513717,1152.6136719591402,44.65173205416726,0.109,0.00575,1.16,0.05,1.72,0.07,6016.4,118.962,12.105699189413777,0.44835922923754723
TOI-2497 b,1655.8859983582556,165.2707714292309,14.638234793035883,2.529339577081681,1603.1500797548158,70.49563145339977,0.1167,0.0018,1.86,0.08299999999999999,2.358,0.0835,7360.0,290.0,11.20898073093868,0.44835922923754723
TOI-2498 b,34.62104833035792,4.099986445071305,1.7318510928651099,0.11085630066449517,1443.8744923844097,49.85462617907251,0.0491,0.003,1.12,0.02,1.26,0.04,5905.0,12.0,6.059574983145451,0.29031260093131184
TOI-2524 b,203.41018022059188,12.713136263786993,1.3010622047267197,0.09059401522414566,1101.3463593624926,19.885800008418126,0.073,0.0007,1.01,0.03,1.12,0.024,5831.0,80.0,11.20898073093868,0.3362694219281604
TOI-2525 b,26.697586153952685,1.589142032973374,0.37286089763119445,0.04193323072518516,562.1566067625855,16.239353383817257,0.1511,0.002,0.849,0.042,0.785,0.031,5096.0,102.0,8.675751085746539,0.11208980730938681
TOI-2525 c,208.81326313270134,101.70509011029594,0.37286089763119445,0.04193323072518516,437.67602276300045,12.43134307835466,0.249,0.002,0.849,0.042,0.785,0.031,5096.0,102.0,10.132918580768568,0.11208980730938681
TOI-2537 b,413.17692857307725,28.60455659352073,0.2926369599482578,0.03800480491209986,342.2392257035078,11.794492468217657,0.3715,0.008,0.77,0.05,0.77,0.05,4843.0,0.08,11.20898073093868,0.6725388438563208
TOI-257 b,42.589006483686425,7.31005335167752,4.5330190546117555,0.28028922261792777,1049.4901337553765,17.60132792037591,0.1523,0.0017,1.389,0.0325,1.926,0.017,6075.0,90.0,7.016821937567614,0.14571674950220284
TOI-2580 Ab,200.2318961546451,25.426272527573985,3.3214823123629813,0.767570726136179,1718.1922460930427,112.86514517468252,0.048,0.003,1.37,0.34,1.64,0.18,6091.0,110.0,17.373920132954954,0.560449036546934
TOI-2583 Ab,79.4571016486687,18.43404758249114,2.430112669635263,0.15785035003220443,1455.792184873664,28.870597626519032,0.0571,0.0013,1.215,0.07250000000000001,1.477,0.034,5936.0,68.0,14.459585142910898,4.091277966792618
TOI-2587 Ab,69.2865926376391,15.89142032973374,2.942126667001186,0.23371373782627816,1448.0691932257862,152.67076892918848,0.0635,0.01315,1.15,0.10500000000000001,1.726,0.049,5760.0,80.0,12.072072247220959,0.47077719069942464
TOI-2589 b,1112.3994230813619,31.78284065946748,0.9951369473418668,0.0532954275708244,528.6772254184033,8.853138816334377,0.3,0.006,0.93,0.03,1.07,0.01,5579.0,70.0,12.105699189413777,0.3362694219281604
TOI-260 b,9.41089911926832,2.860455659352073,0.08684849847583369,0.00418436319611202,492.54460622614033,7.256521859944653,0.0943,0.0016,0.616,0.032,0.607,0.014,4026.0,14.0,1.6297857982784842,0.06949568053181981
TOI-269 b,8.803846862672492,1.398444989016569,0.021670205149169036,0.0021654355595399017,590.0403403560446,20.569667043694,0.0345,0.0015,0.3917,0.0095,0.398,0.012,3514.0,70.0,2.769739138614948,0.11993609382104388
TOI-270 b,1.4810803747311845,0.1811621917589646,0.017029616121759572,0.0032373684151113034,575.3955235132504,50.376707819287255,0.0306,0.0045000000000000005,0.4,0.02,0.38,0.02,3386.0,134.0,1.2469991063169283,0.08294645740894624
TOI-270 c,6.197653928596158,0.31147183846278126,0.017029616121759572,0.0032373684151113034,463.2784528706998,27.33230932156972,0.0472,0.0033,0.4,0.02,0.38,0.02,3386.0,134.0,2.3303470939621516,0.010088082657844812
TOI-270 d,4.195334967049707,0.1589142032973374,0.017029616121759572,0.0032373684151113034,371.7586767123362,20.62998236813805,0.0733,0.0042,0.4,0.02,0.38,0.02,3386.0,134.0,2.1297063388783495,0.11993609382104388
TOI-2714 b,227.8829675283818,33.054154285846174,1.4438082955921472,0.1711899899307616,1615.1656169182702,65.85034417439358,0.036,0.002,1.07,0.06,1.25,0.054,5665.0,115.0,13.719792414668945,0.6949568053181981
